train/cls_loss,train/dice_loss,train/total_loss,train/mAP@50,train/mAP@50-95,valid/cls_loss,valid/dice_loss,valid/total_loss,valid/mAP@50,valid/mAP@50-95
0.28628313541412354,0.9999273419380188,1.2862107753753662,9.592328751750756e-06,2.0981854049750837e-06,0.002811421174556017,0.9999955296516418,1.0028067827224731,0.0,0.0
0.0026446094270795584,0.9998924732208252,1.0025371313095093,0.0,0.0,0.0015323135303333402,0.9999824166297913,1.0015149116516113,0.0,0.0
0.0017061560647562146,0.9998908638954163,1.0015971660614014,0.0,0.0,0.001267294748686254,0.999970555305481,1.0012378692626953,0.0,0.0
0.0014849220169708133,0.9997859001159668,1.00127112865448,0.0,0.0,0.0010586184216663241,0.9999567270278931,1.001015543937683,0.0,0.0
0.0011383561650291085,0.9998490214347839,1.0009875297546387,0.0,0.0,0.0010568719590082765,0.999950647354126,1.0010075569152832,0.0,0.0
0.0009987864177674055,0.9998469352722168,1.0008457899093628,0.0,0.0,0.001067346427589655,0.9999499320983887,1.0010173320770264,0.0,0.0
0.000956648145802319,0.9997243881225586,1.0006811618804932,0.0,0.0,0.0010557429632171988,0.99994295835495,1.000998854637146,0.0,0.0
0.0009278148063458502,0.9997836947441101,1.000711441040039,0.0,0.0,0.0009899822762236,0.9999383091926575,1.0009286403656006,0.0,0.0
0.0008631843375042081,0.9997878670692444,1.0006515979766846,0.0,0.0,0.001039033057168126,0.9999454617500305,1.0009844303131104,0.0,0.0
0.0007312449743039906,0.9995062947273254,1.0002378225326538,0.0,0.0,0.000982568133622408,0.9999296069145203,1.0009123086929321,0.0,0.0
0.0007056836038827896,0.9994384050369263,1.000144124031067,0.0,0.0,0.0010683111613616347,0.999932587146759,1.001001000404358,0.0,0.0
0.0007596369832754135,0.9991952776908875,0.9999551773071289,0.0,0.0,0.0010351379169151187,0.9999240636825562,1.0009593963623047,0.0,0.0
0.0006825153832323849,0.9989930391311646,0.9996757507324219,0.0,0.0,0.001052063424140215,0.9999145269393921,1.0009666681289673,0.0,0.0
0.0007189346943050623,0.9973935484886169,0.9981123208999634,0.024805506691336632,0.003927520476281643,0.0012318601366132498,0.9998888969421387,1.0011210441589355,0.0,0.0
0.0007624587160535157,0.9963966012001038,0.9971592426300049,0.04573701322078705,0.009991652332246304,0.001213424140587449,0.9998824000358582,1.001096248626709,0.0,0.0
0.0004986165440641344,0.9951897859573364,0.9956887364387512,0.05020647495985031,0.014300892129540443,0.0008639884763397276,0.9998416304588318,1.000705599784851,0.0,0.0
0.0003412998339626938,0.991595983505249,0.9919372200965881,0.06776762753725052,0.019336402416229248,0.0007398382876999676,0.999724805355072,1.0004651546478271,0.0,0.0
0.00023257547582034022,0.985753059387207,0.985985517501831,0.0768665224313736,0.029109209775924683,0.000588614318985492,0.9996894598007202,1.000278353691101,0.0,0.0
0.0001540985977044329,0.9779031872749329,0.9780573844909668,0.06984259188175201,0.03507713973522186,0.0005389361176639795,0.9994339346885681,0.9999728798866272,0.0,0.0
0.00013120095536578447,0.9664239287376404,0.9665549397468567,0.05604531988501549,0.03645592927932739,0.0005174569669179618,0.9992095232009888,0.9997269511222839,0.0,0.0
0.00012163246719865128,0.9654178619384766,0.9655394554138184,0.06064608320593834,0.052362024784088135,0.0006152754067443311,0.999835729598999,1.0004514455795288,0.0,0.0
0.00012763874838128686,0.9742403030395508,0.9743677377700806,0.035035256296396255,0.03027341701090336,0.0006283593247644603,0.999826192855835,1.0004547834396362,0.0,0.0
0.0001174326243926771,0.9653676152229309,0.965485155582428,0.04577777907252312,0.04130161553621292,0.0007913230219855905,0.9998202323913574,1.000611662864685,0.0,0.0
