train/cls_loss,train/dice_loss,train/total_loss,train/mAP@50,train/mAP@50-95,valid/cls_loss,valid/dice_loss,valid/total_loss,valid/mAP@50,valid/mAP@50-95
0.5144123435020447,0.9999806880950928,1.5143928527832031,7.658405229449272e-05,7.213248318294063e-05,0.17828220129013062,0.999799370765686,1.1780813932418823,0.0,0.0
0.07060790061950684,0.999953031539917,1.0705609321594238,0.0018181817140430212,0.0001818181772250682,0.01299149077385664,0.9998499155044556,1.0128415822982788,0.0,0.0
0.012615770101547241,0.9999547004699707,1.0125705003738403,0.00016460905317217112,4.251285281497985e-05,0.004055927041918039,0.9998730421066284,1.0039290189743042,0.0,0.0
0.0054133133962750435,0.9999162554740906,1.0053300857543945,6.920417217770591e-05,6.920417035871651e-06,0.0023337688762694597,0.9999073147773743,1.0022412538528442,0.0,0.0
0.0033418997190892696,0.9999528527259827,1.0032943487167358,0.0,0.0,0.0020721869077533484,0.9999164938926697,1.0019887685775757,0.0,0.0
0.0025625349953770638,0.99993896484375,1.0025014877319336,0.0,0.0,0.001900037401355803,0.999934732913971,1.001834750175476,0.0,0.0
0.0019069346599280834,0.9998953342437744,1.0018022060394287,0.0,0.0,0.0016941913636401296,0.9999305605888367,1.0016249418258667,0.0,0.0
0.0016175751807168126,0.9999684691429138,1.0015864372253418,0.0,0.0,0.001316932262852788,0.999947190284729,1.001264214515686,0.0,0.0
0.0016212151385843754,0.9999715685844421,1.0015922784805298,0.0,0.0,0.0011331510031595826,0.9999554753303528,1.001088261604309,0.0,0.0
0.00117403210606426,0.999732494354248,1.0009064674377441,0.0,0.0,0.001204684958793223,0.9999544024467468,1.0011589527130127,0.0,0.0
0.0010192726040259004,0.9998719096183777,1.0008912086486816,0.0,0.0,0.0010647615417838097,0.9999518990516663,1.0010164976119995,0.0,0.0
0.0010410979157313704,0.9999487400054932,1.0009899139404297,0.0,0.0,0.0009273729519918561,0.9999586939811707,1.0008859634399414,0.0,0.0
0.0011276681907474995,0.999869704246521,1.000997543334961,0.0,0.0,0.0010314800310879946,0.9999557733535767,1.00098717212677,0.0,0.0
0.0007153755286708474,0.9998726844787598,1.0005884170532227,0.0,0.0,0.000964871549513191,0.9999500513076782,1.0009151697158813,0.0,0.0
0.0007152965408749878,0.9996906518936157,1.0004054307937622,0.0,0.0,0.0009738301741890609,0.9999645948410034,1.0009386539459229,0.0,0.0
0.0006484424811787903,0.9982569813728333,0.9989055395126343,0.029333321377635002,0.012119045481085777,0.000951661029830575,0.9999622702598572,1.000914216041565,0.0,0.0
0.0005555356037802994,0.9972921013832092,0.9978476166725159,0.028519827872514725,0.009975812397897243,0.0008518867543898523,0.9999759793281555,1.0008277893066406,0.0,0.0
0.000576284306589514,0.9921820163726807,0.9927580952644348,0.04774624854326248,0.033444203436374664,0.0007904503145255148,0.9999679327011108,1.000758409500122,0.0,0.0
0.0005120487767271698,0.9921441078186035,0.9926563501358032,0.021103890612721443,0.01617296040058136,0.0007409387035295367,0.9999758005142212,1.000717043876648,0.0,0.0
0.00033908215118572116,0.9837246537208557,0.9840638637542725,0.03240439295768738,0.023949502035975456,0.0007992087048478425,0.9999951720237732,1.0007942914962769,0.0,0.0
0.0002461016410961747,0.985441267490387,0.9856874942779541,0.03170820698142052,0.027013888582587242,0.0007339097210206091,0.9999867081642151,1.0007206201553345,0.0,0.0
0.0002434944617561996,0.9974030256271362,0.9976466298103333,0.019999977201223373,0.017999982461333275,0.000934711133595556,0.9999977350234985,1.0009325742721558,0.0,0.0
0.00030568186775781214,0.9898921251296997,0.9901978969573975,0.016362708061933517,0.015141453593969345,0.000812437036074698,0.9999958276748657,1.0008084774017334,0.0,0.0
0.0001926401600940153,0.9638100266456604,0.9640024304389954,0.05126067250967026,0.048446692526340485,0.0006789600593037903,0.999961793422699,1.0006405115127563,0.0,0.0
0.0003417184925638139,0.9713732004165649,0.9717148542404175,0.04019646346569061,0.04404661804437637,0.0007359878509305418,0.9999828934669495,1.0007188320159912,0.0,0.0
0.0005708796670660377,0.9786641001701355,0.9792346358299255,0.043560028076171875,0.04366349056363106,0.0017614744137972593,0.9999867081642151,1.0017480850219727,0.0,0.0
0.002366570755839348,0.996925413608551,0.9992918372154236,0.0038131242617964745,0.011296960525214672,0.0011488751042634249,0.9999955892562866,1.0011447668075562,0.0,0.0
0.00032128446036949754,0.9774872660636902,0.9778083562850952,0.02756202034652233,0.02966737188398838,0.000979845179244876,0.9999980330467224,1.0009777545928955,0.0,0.0
0.0001609046448720619,0.9794824719429016,0.9796434044837952,0.04719046503305435,0.052103929221630096,0.0009428884950466454,0.9999993443489075,1.0009421110153198,0.0,0.0
0.00023752497509121895,0.9999763369560242,1.0002131462097168,0.0,0.0,0.0010036638705059886,0.9999998211860657,1.001003384590149,0.0,0.0
0.00020281247270759195,0.9999991059303284,1.0002015829086304,0.0,0.0,0.0009850467322394252,0.9999998211860657,1.0009845495224,0.0,0.0
