train/cls_loss,train/dice_loss,train/total_loss,train/mAP@50,train/mAP@50-95,valid/cls_loss,valid/dice_loss,valid/total_loss,valid/mAP@50,valid/mAP@50-95
0.5793932676315308,0.663275420665741,1.2426685094833374,0.2818247675895691,0.26007404923439026,0.09443515539169312,0.38456907868385315,0.47900423407554626,0.5032757520675659,0.409793496131897
0.10262271761894226,0.4145963788032532,0.517219066619873,0.5742492079734802,0.4917423725128174,0.059055671095848083,0.29621684551239014,0.35527247190475464,0.6386186480522156,0.5390318632125854
0.07637566328048706,0.261955201625824,0.33833086490631104,0.6939172744750977,0.6294223666191101,0.04575258493423462,0.18832194805145264,0.23407453298568726,0.7219406962394714,0.742336094379425
0.06252170354127884,0.18167728185653687,0.24419894814491272,0.7671291828155518,0.7382646203041077,0.03328997641801834,0.12179993093013763,0.15508991479873657,0.8071383833885193,0.8235480189323425
0.05516766011714935,0.15234334766864777,0.20751097798347473,0.7829179763793945,0.7837523818016052,0.03149067610502243,0.11099279671907425,0.14248353242874146,0.8223294019699097,0.8289508819580078
0.056848254054784775,0.12972931563854218,0.18657758831977844,0.8158970475196838,0.7966022491455078,0.028739992529153824,0.09566711634397507,0.12440712749958038,0.8457051515579224,0.8463073372840881
0.04445601627230644,0.13052856922149658,0.17498457431793213,0.8314707279205322,0.8298961520195007,0.027588775381445885,0.09432612359523773,0.12191487848758698,0.8503229022026062,0.8488273620605469
0.049213893711566925,0.11343035101890564,0.16264425218105316,0.8218455910682678,0.8128593564033508,0.030518198385834694,0.09966960549354553,0.13018780946731567,0.8423508405685425,0.8532454371452332
0.042174872010946274,0.10675294697284698,0.14892783761024475,0.8483792543411255,0.8406237959861755,0.024979624897241592,0.07855767756700516,0.10353728383779526,0.8746368885040283,0.8671181797981262
0.050359614193439484,0.1150054857134819,0.1653650999069214,0.8373377323150635,0.8283592462539673,0.02799598127603531,0.0905318483710289,0.11852782219648361,0.8533446192741394,0.868263840675354
0.03992060571908951,0.09997975081205368,0.1399003565311432,0.8605911135673523,0.851168692111969,0.022862190380692482,0.07453610002994537,0.09739828109741211,0.8819048404693604,0.8751025795936584
0.037768781185150146,0.10088783502578735,0.1386566162109375,0.8619933724403381,0.8588332533836365,0.02430783398449421,0.0745139867067337,0.09882182627916336,0.8814904093742371,0.8829996585845947
