train/cls_loss,train/dice_loss,train/total_loss,train/mAP@50,train/mAP@50-95,valid/cls_loss,valid/dice_loss,valid/total_loss,valid/mAP@50,valid/mAP@50-95
0.6727244257926941,0.8892340660095215,1.5619584321975708,0.06683360785245895,0.014167815446853638,0.6575950384140015,0.9016568660736084,1.5592515468597412,0.004835279192775488,0.00048352795420214534
0.4093969762325287,0.8713013529777527,1.2806984186172485,0.052086856216192245,0.005521166138350964,0.2671056091785431,0.8528859615325928,1.1199917793273926,0.014686408452689648,0.001470018527470529
0.22218039631843567,0.8061869144439697,1.0283674001693726,0.08605176955461502,0.010551456362009048,0.142399400472641,0.6953240633010864,0.8377233147621155,0.2775666415691376,0.05953812599182129
0.19053462147712708,0.7108029723167419,0.9013375639915466,0.2235567420721054,0.09075257182121277,0.15435153245925903,0.5710164308547974,0.7253678441047668,0.35537347197532654,0.3856605589389801
0.13744720816612244,0.5289479494094849,0.6663951873779297,0.46489447355270386,0.3726959824562073,0.07278353720903397,0.29890066385269165,0.3716842830181122,0.6656054258346558,0.7272844314575195
0.08540450036525726,0.3114212453365326,0.39682579040527344,0.6959721446037292,0.6781097054481506,0.05045365169644356,0.18126864731311798,0.23172228038311005,0.7471813559532166,0.7779994010925293
0.06412705034017563,0.21913447976112366,0.2832615077495575,0.754337728023529,0.7450730800628662,0.03297602757811546,0.10834401100873947,0.14132001996040344,0.8315324783325195,0.8304821848869324
0.0662124827504158,0.15994273126125336,0.22615522146224976,0.7730903625488281,0.7636550664901733,0.03894389793276787,0.11275158822536469,0.15169551968574524,0.8198875784873962,0.8281645774841309
0.05485082417726517,0.1419975310564041,0.1968483328819275,0.808540403842926,0.8043903112411499,0.027060633525252342,0.07914106547832489,0.10620169341564178,0.8698328137397766,0.8676921129226685
0.05982840806245804,0.13932771980762482,0.19915609061717987,0.8031711578369141,0.7928197383880615,0.029135869815945625,0.10018732398748398,0.12932316958904266,0.84137362241745,0.8417974710464478
0.0429258868098259,0.11815201491117477,0.16107787191867828,0.8404850363731384,0.830423891544342,0.03516310825943947,0.09417157620191574,0.1293347179889679,0.8468809723854065,0.8594234585762024
0.04375733435153961,0.11239362508058548,0.15615098178386688,0.8439580202102661,0.8347054719924927,0.023583250120282173,0.07462670654058456,0.09820996224880219,0.8816104531288147,0.871071457862854
0.04827701300382614,0.11357806622982025,0.161855086684227,0.8312361240386963,0.8263351321220398,0.024598630145192146,0.07330519706010818,0.09790381044149399,0.8801735043525696,0.8739867806434631
0.04610656201839447,0.11214222759008408,0.15824882686138153,0.8358843922615051,0.826659619808197,0.024875883013010025,0.07569636404514313,0.10057223588228226,0.8787881731987,0.8774099349975586
0.03903747349977493,0.10232680290937424,0.14136426150798798,0.8615832328796387,0.8497971296310425,0.02206410840153694,0.07192607969045639,0.09399016946554184,0.8861685991287231,0.8806957006454468
0.03849656879901886,0.09338196367025375,0.1318785697221756,0.861020565032959,0.8527552485466003,0.02306053414940834,0.07078645378351212,0.09384698420763016,0.8857146501541138,0.8775413632392883
0.031744249165058136,0.0986413061618805,0.1303855925798416,0.8699957728385925,0.8615409135818481,0.02034110017120838,0.06451289355754852,0.08485400676727295,0.8959754705429077,0.8852534294128418
0.03736146166920662,0.09376250207424164,0.13112396001815796,0.8634665608406067,0.8535611629486084,0.021046526730060577,0.0662199929356575,0.08726652711629868,0.8940501809120178,0.8855090141296387
0.03347056359052658,0.09177672863006592,0.1252472996711731,0.8766602873802185,0.872292160987854,0.02475881017744541,0.07056526839733124,0.0953240692615509,0.8833560943603516,0.888532817363739
0.02601597271859646,0.08227986097335815,0.10829582065343857,0.8913608193397522,0.8825804591178894,0.022063463926315308,0.06883668154478073,0.09090013056993484,0.888426661491394,0.8834332227706909
0.04075516760349274,0.09619901329278946,0.136954203248024,0.8648402094841003,0.8548620343208313,0.02335882931947708,0.07300034910440445,0.09635914862155914,0.8833090662956238,0.8779171705245972
0.03905142843723297,0.091557577252388,0.13060903549194336,0.8673703670501709,0.859978973865509,0.02199425734579563,0.06713338941335678,0.08912765979766846,0.8903863430023193,0.8865246176719666
0.029671654105186462,0.07489526271820068,0.10456693172454834,0.8911941051483154,0.8825777173042297,0.021182455122470856,0.06463789939880371,0.08582034707069397,0.8949141502380371,0.8938295245170593
0.03101111575961113,0.08876161277294159,0.11977272480726242,0.8745091557502747,0.8662760257720947,0.02098037488758564,0.0638129860162735,0.0847933292388916,0.8960475921630859,0.8912174701690674
0.0371478796005249,0.09088447690010071,0.1280323565006256,0.8724875450134277,0.8660471439361572,0.021061934530735016,0.06946727633476257,0.09052920341491699,0.8894960284233093,0.88111412525177
0.030450651422142982,0.08505422621965408,0.11550484597682953,0.8867425322532654,0.8787044882774353,0.021215565502643585,0.06861471384763718,0.08983027935028076,0.8884992599487305,0.8790081739425659
0.03367886319756508,0.0820796862244606,0.11575853824615479,0.8755468726158142,0.8684841990470886,0.020105289295315742,0.0650051087141037,0.08511040359735489,0.8951067924499512,0.8874367475509644
0.03557392954826355,0.09205982089042664,0.12763375043869019,0.8724081516265869,0.8645846247673035,0.020407114177942276,0.07024271041154861,0.09064982086420059,0.8888051509857178,0.8742730617523193
0.03466862440109253,0.08974705636501312,0.12441568076610565,0.8759066462516785,0.8700345158576965,0.022435348480939865,0.06655790656805038,0.08899325877428055,0.8898717164993286,0.8904043436050415
0.033549368381500244,0.08986256271600723,0.12341193109750748,0.8778340220451355,0.8713757395744324,0.021024907007813454,0.0671817734837532,0.0882066935300827,0.8912329077720642,0.8823135495185852
0.039082277566194534,0.093758724629879,0.13284099102020264,0.8677535057067871,0.8559075593948364,0.02186809480190277,0.06181304529309273,0.0836811363697052,0.894867479801178,0.8869768977165222
0.029900312423706055,0.08891420066356659,0.11881451308727264,0.878254771232605,0.8712862133979797,0.019665943458676338,0.06746013462543488,0.08712608367204666,0.8908169865608215,0.8778993487358093
0.041149500757455826,0.09628627449274063,0.13743576407432556,0.8636019229888916,0.8570746183395386,0.023755699396133423,0.0667366087436676,0.09049229323863983,0.8885033130645752,0.889103353023529
0.03770725801587105,0.09152792394161224,0.1292351633310318,0.869019091129303,0.8588414788246155,0.019510336220264435,0.06346336752176285,0.08297368884086609,0.896293580532074,0.8882109522819519
0.03305147588253021,0.07917237281799316,0.1122238039970398,0.8803275227546692,0.8732463121414185,0.021375251933932304,0.06644558161497116,0.08782082051038742,0.8921012878417969,0.8870885968208313
